types,counts,total_unique,probs
Quinn,937,12301,0.0004824838288104122
Theodore,935,12301,0.0004814539807233035
Russell,925,12301,0.00047630474028776017
Moises,912,12301,0.0004696107277215538
Zachery,895,12301,0.0004608570189811301
Lane,894,12301,0.00046034209493757574
Maximus,892,12301,0.00045931224685046707
Camden,889,12301,0.0004577674747198041
Lorenzo,888,12301,0.0004572525506762497
Jay,887,12301,0.0004567376266326954
Tristen,886,12301,0.00045622270258914105
Ramon,885,12301,0.00045570777854558674
Kristopher,883,12301,0.00045467793045847807
Arthur,881,12301,0.0004536480823713694
Carl,881,12301,0.0004536480823713694
Dallas,878,12301,0.0004521033102407064
Grayson,875,12301,0.0004505585381100434
Micheal,875,12301,0.0004505585381100434
Emanuel,874,12301,0.0004500436140664891
Zion,867,12301,0.0004464391457616087
Ismael,866,12301,0.0004459242217180544
Ricky,858,12301,0.0004418048293696197
Brody,848,12301,0.00043665558893407635
Ernesto,848,12301,0.00043665558893407635
Brent,847,12301,0.000436140664890522
Salvador,846,12301,0.0004356257408469677
Tommy,841,12301,0.000433051120629196
Deandre,833,12301,0.0004289317282807613
Tyson,832,12301,0.000428416804237207
Esteban,827,12301,0.0004258421840194353
Walter,826,12301,0.00042532725997588097
Isiah,822,12301,0.0004232675638016636
Jarrett,820,12301,0.00042223771571455495
Lukas,818,12301,0.0004212078676274463
Branden,811,12301,0.0004176033993225659
Lawrence,810,12301,0.0004170884752790116
Terry,803,12301,0.0004134840069741312
Marvin,802,12301,0.0004129690829305769
Santiago,802,12301,0.0004129690829305769
Reece,797,12301,0.00041039446271280526
Braxton,794,12301,0.0004088496905821422
Jamal,786,12301,0.00040473029823370754
Marshall,786,12301,0.00040473029823370754
Trevon,786,12301,0.00040473029823370754
Morgan,782,12301,0.0004026706020594902
Jeffery,779,12301,0.0004011258299288272
Quentin,764,12301,0.00039340196927551216
Jayson,759,12301,0.0003908273490577405
Emilio,756,12301,0.00038928257692707747
Mauricio,755,12301,0.00038876765288352316
Nikolas,747,12301,0.0003846482605350885
Dean,744,12301,0.00038310348840442544
Javon,742,12301,0.0003820736403173168
Rodney,740,12301,0.0003810437922302081
Kolby,739,12301,0.0003805288681866538
Leo,735,12301,0.00037846917201243645
Skylar,734,12301,0.0003779542479688821
Abel,733,12301,0.0003774393239253278
Davis,733,12301,0.0003774393239253278
Orlando,731,12301,0.0003764094758382191
Jon,729,12301,0.00037537962775111044
Ezekiel,729,12301,0.00037537962775111044
Mateo,726,12301,0.0003738348556204474
Kody,721,12301,0.00037126023540267575
Roger,719,12301,0.0003702303873155671
Kai,718,12301,0.00036971546327201277
Justice,717,12301,0.0003692005392284584
Maurice,717,12301,0.0003692005392284584
Ali,715,12301,0.00036817069114134974
Tyrese,704,12301,0.0003625065266622521
Conor,702,12301,0.0003614766785751434
Zackery,697,12301,0.0003589020583573717
Chris,696,12301,0.0003583871343138174
Rodrigo,694,12301,0.0003573572862267087
Felix,684,12301,0.00035220804579116536
Craig,682,12301,0.0003511781977040567
Kade,682,12301,0.0003511781977040567
Keaton,682,12301,0.0003511781977040567
Eddie,680,12301,0.000350148349616948
Billy,676,12301,0.0003480886534427307
Demetrius,673,12301,0.00034654388131206764
Ahmad,661,12301,0.0003403647927894156
Zachariah,658,12301,0.00033882002065875263
Jarod,656,12301,0.00033779017257164396
Bobby,655,12301,0.0003372752485280896
Shaun,654,12301,0.0003367603244845353
Amir,651,12301,0.00033521555235387226
Quinton,647,12301,0.0003331558561796549
Reese,646,12301,0.0003326409321361006
Brendon,641,12301,0.0003300663119183289
Jaxon,639,12301,0.00032903646383122023
Hugo,637,12301,0.0003280066157441116
Desmond,636,12301,0.00032749169170055725
Graham,631,12301,0.0003249170714827856
Walker,629,12301,0.00032388722339567693
Khalil,626,12301,0.0003223424512650139
Steve,624,12301,0.0003213126031779052
Guillermo,620,12301,0.0003192529070036879
Kelvin,618,12301,0.0003182230589165792
Issac,618,12301,0.0003182230589165792
Blaine,617,12301,0.0003177081348730249
Johnathon,616,12301,0.00031719321082947054
Nelson,615,12301,0.00031667828678591623
Frederick,614,12301,0.00031616336274236187
Malcolm,614,12301,0.00031616336274236187
Dale,612,12301,0.0003151335146552532
Gerald,609,12301,0.0003135887425245902
Weston,608,12301,0.00031307381848103585
Willie,608,12301,0.00031307381848103585
Julius,607,12301,0.00031255889443748154
Braeden,605,12301,0.00031152904635037287
Dorian,603,12301,0.0003104991982632642
Felipe,602,12301,0.00030998427421970984
Jaylon,599,12301,0.00030843950208904686
Jessie,593,12301,0.00030534995782772084
Rene,591,12301,0.0003043201097406122
Kristian,587,12301,0.00030226041356639483
Noel,583,12301,0.0003002007173921775
Terrance,580,12301,0.00029865594526151445
Bruce,579,12301,0.00029814102121796015
Kendall,578,12301,0.0002976260971744058
Clay,573,12301,0.00029505147695663413
Roy,571,12301,0.00029402162886952546
Ezra,571,12301,0.00029402162886952546
Reginald,567,12301,0.0002919619326953081
Camron,565,12301,0.00029093208460819945
Tate,563,12301,0.0002899022365210908
Quincy,562,12301,0.0002893873124775364
Darian,561,12301,0.0002888723884339821
Solomon,558,12301,0.0002873276163033191
Noe,557,12301,0.00028681269225976476
Jermaine,556,12301,0.00028629776821621045
Jaheim,554,12301,0.0002852679201291018
Sam,553,12301,0.0002847529960855474
Charlie,553,12301,0.0002847529960855474
Jaron,551,12301,0.00028372314799843875
Dane,549,12301,0.0002826932999113301
Damion,547,12301,0.0002816634518242214
Holden,547,12301,0.0002816634518242214
Francis,546,12301,0.0002811485277806671
Nathanael,544,12301,0.0002801186796935584
Brayan,541,12301,0.0002785739075628954
Mohamed,540,12301,0.0002780589835193411
Elliot,539,12301,0.0002775440594757867
Moses,537,12301,0.00027651421138867805
Reid,537,12301,0.00027651421138867805
Franklin,533,12301,0.0002744545152144607
Alvin,532,12301,0.0002739395911709064
Marquis,531,12301,0.00027342466712735203
Terrell,531,12301,0.00027342466712735203
Declan,530,12301,0.0002729097430837977
Todd,530,12301,0.0002729097430837977
Harley,528,12301,0.00027187989499668906
Melvin,528,12301,0.00027187989499668906
Ramiro,527,12301,0.0002713649709531347
Tyrone,525,12301,0.000270335122866026
Cedric,520,12301,0.00026776050264825437
Coby,516,12301,0.00026570080647403703
Jaquan,514,12301,0.00026467095838692836
Lee,513,12301,0.000264156034343374
Kenny,511,12301,0.0002631261862562653
Jadon,510,12301,0.000262611262212711
Randall,509,12301,0.00026209633816915665
Triston,508,12301,0.00026158141412560234
Uriel,508,12301,0.00026158141412560234
Bennett,503,12301,0.00025900679390783064
Ross,502,12301,0.00025849186986427633
Devan,501,12301,0.00025797694582072197
Reed,501,12301,0.00025797694582072197
Duncan,500,12301,0.00025746202177716766
Rodolfo,494,12301,0.00025437247751584164
Jaiden,494,12301,0.00025437247751584164
Adan,493,12301,0.0002538575534722873
Maximilian,493,12301,0.0002538575534722873
Tomas,492,12301,0.00025334262942873297
Byron,491,12301,0.0002528277053851786
Mohammed,491,12301,0.0002528277053851786
Osvaldo,491,12301,0.0002528277053851786
Allan,489,12301,0.00025179785729806994
Gilberto,480,12301,0.00024716354090608094
Jaylin,472,12301,0.00024304414855764626
Sawyer,471,12301,0.00024252922451409192
Kendrick,471,12301,0.00024252922451409192
Jerome,470,12301,0.0002420143004705376
Mohammad,470,12301,0.0002420143004705376
Garret,468,12301,0.00024098445238342892
Leon,467,12301,0.00024046952833987458
Ahmed,466,12301,0.00023995460429632025
Rogelio,466,12301,0.00023995460429632025
Deven,465,12301,0.0002394396802527659
Wade,464,12301,0.00023892475620921157
Wilson,463,12301,0.00023840983216565724
Jamie,462,12301,0.0002378949081221029
Ronnie,460,12301,0.00023686506003499423
Rylan,458,12301,0.00023583521194788556
Davion,455,12301,0.00023429043981722255
Harry,454,12301,0.00023377551577366822
Marlon,454,12301,0.00023377551577366822
Beau,453,12301,0.00023326059173011388
Darrell,453,12301,0.00023326059173011388
Joaquin,453,12301,0.00023326059173011388
Ayden,452,12301,0.00023274566768655955
Dayton,452,12301,0.00023274566768655955
Rolando,446,12301,0.00022965612342523353
Jonas,444,12301,0.00022862627533812486
Romeo,444,12301,0.00022862627533812486
Deshawn,444,12301,0.00022862627533812486
Neil,443,12301,0.00022811135129457053
Stanley,443,12301,0.00022811135129457053
Tristin,443,12301,0.00022811135129457053
Warren,440,12301,0.00022656657916390752
Hudson,438,12301,0.00022553673107679887
Isaias,435,12301,0.00022399195894613587
Joey,435,12301,0.00022399195894613587
Leonard,435,12301,0.00022399195894613587
Terrence,431,12301,0.00022193226277191853
Cyrus,428,12301,0.00022038749064125552
Alfonso,428,12301,0.00022038749064125552
Jordon,427,12301,0.00021987256659770118
Addison,424,12301,0.00021832779446703818
Tyree,422,12301,0.0002172979463799295
Eugene,421,12301,0.00021678302233637517
Wayne,421,12301,0.00021678302233637517
Emiliano,418,12301,0.00021523825020571216
Asher,415,12301,0.00021369347807504915
Tyrell,414,12301,0.00021317855403149482
Toby,413,12301,0.00021266362998794048
Davon,411,12301,0.0002116337819008318
Rudy,411,12301,0.0002116337819008318
Leonel,410,12301,0.00021111885785727748
Kieran,410,12301,0.00021111885785727748
Gilbert,408,12301,0.0002100890097701688
Koby,407,12301,0.00020957408572661447
Ariel,405,12301,0.0002085442376395058
Ulises,405,12301,0.0002085442376395058
Orion,404,12301,0.00020802931359595146
Colten,399,12301,0.00020545469337817978
Pierce,399,12301,0.00020545469337817978
Cayden,398,12301,0.00020493976933462545
Alvaro,395,12301,0.00020339499720396244
Sterling,395,12301,0.00020339499720396244
Johan,393,12301,0.00020236514911685377
Elliott,391,12301,0.0002013353010297451
Ben,391,12301,0.0002013353010297451
Jasper,390,12301,0.00020082037698619076
Will,388,12301,0.0001997905288990821
Vicente,387,12301,0.00019927560485552776
Sage,383,12301,0.00019721590868131041
Adolfo,380,12301,0.0001956711365506474
Efrain,378,12301,0.00019464128846353874
Jaydon,378,12301,0.00019464128846353874
Harold,377,12301,0.0001941263644199844
Keenan,377,12301,0.0001941263644199844
Silas,376,12301,0.00019361144037643006
Jarred,375,12301,0.00019309651633287573
Alonzo,375,12301,0.00019309651633287573
Agustin,372,12301,0.00019155174420221272
Devonte,370,12301,0.00019052189611510405
Coleman,369,12301,0.00019000697207154972
Trace,369,12301,0.00019000697207154972
Humberto,368,12301,0.00018949204802799538
Keshawn,368,12301,0.00018949204802799538
Dominique,367,12301,0.00018897712398444104
Donte,366,12301,0.0001884621999408867
Tobias,364,12301,0.00018743235185377804
Shamar,363,12301,0.0001869174278102237
Brennen,362,12301,0.00018640250376666937
Brice,361,12301,0.00018588757972311503
Ray,360,12301,0.0001853726556795607
Ezequiel,359,12301,0.00018485773163600639
Jamar,358,12301,0.00018434280759245205
Gunnar,357,12301,0.00018382788354889771
Ernest,356,12301,0.00018331295950534338
Easton,355,12301,0.00018279803546178904
Kevon,353,12301,0.00018176818737468037
Karl,351,12301,0.0001807383392875717
Jarrod,349,12301,0.00017970849120046303
Darryl,346,12301,0.00017816371906980002
Quintin,345,12301,0.0001776487950262457
Alfred,345,12301,0.0001776487950262457
Jude,342,12301,0.00017610402289558268
Luca,342,12301,0.00017610402289558268
Antoine,339,12301,0.00017455925076491967
Dwayne,339,12301,0.00017455925076491967
Muhammad,339,12301,0.00017455925076491967
Titus,339,12301,0.00017455925076491967
Braydon,338,12301,0.00017404432672136534
Lewis,338,12301,0.00017404432672136534
Cullen,336,12301,0.00017301447863425667
Shemar,335,12301,0.00017249955459070233
Izaiah,334,12301,0.000171984630547148
Cruz,333,12301,0.00017146970650359366
Dashawn,333,12301,0.00017146970650359366
Darien,330,12301,0.00016992493437293065
Everett,330,12301,0.00016992493437293065
Sheldon,329,12301,0.00016941001032937632
Daquan,326,12301,0.0001678652381987133
Devyn,326,12301,0.0001678652381987133
Nasir,326,12301,0.0001678652381987133
Jamison,324,12301,0.00016683539011160464
Kareem,324,12301,0.00016683539011160464
River,323,12301,0.0001663204660680503
Freddy,323,12301,0.0001663204660680503
Aden,323,12301,0.0001663204660680503
Kane,322,12301,0.00016580554202449597
Ralph,320,12301,0.0001647756939373873
Dandre,317,12301,0.0001632309218067243
Jamari,315,12301,0.00016220107371961562
Kolton,315,12301,0.00016220107371961562
Mike,315,12301,0.00016220107371961562
Sidney,315,12301,0.00016220107371961562
Lincoln,309,12301,0.0001591115294582896
Jayce,308,12301,0.00015859660541473527
Keyshawn,307,12301,0.00015808168137118093
Jairo,307,12301,0.00015808168137118093
Jordy,306,12301,0.0001575667573276266
Ignacio,305,12301,0.00015705183328407226
Jameson,305,12301,0.00015705183328407226
Nigel,305,12301,0.00015705183328407226
Rohan,305,12301,0.00015705183328407226
Stefan,304,12301,0.00015653690924051793
Mekhi,303,12301,0.0001560219851969636
Clarence,302,12301,0.00015550706115340925
Glenn,302,12301,0.00015550706115340925
Phoenix,302,12301,0.00015550706115340925
Rashad,301,12301,0.00015499213710985492
Elisha,300,12301,0.00015447721306630058
Amari,300,12301,0.00015447721306630058
Rigoberto,297,12301,0.00015293244093563758
Marquise,296,12301,0.00015241751689208324
Aldo,295,12301,0.0001519025928485289
Zechariah,295,12301,0.0001519025928485289
Aron,294,12301,0.00015138766880497457
Jaylan,292,12301,0.0001503578207178659
Julien,292,12301,0.0001503578207178659
Nathanial,292,12301,0.0001503578207178659
Talon,292,12301,0.0001503578207178659
Armani,291,12301,0.00014984289667431156
Jett,290,12301,0.00014932797263075723
August,290,12301,0.00014932797263075723
Cristopher,289,12301,0.0001488130485872029
Howard,289,12301,0.0001488130485872029
Kole,289,12301,0.0001488130485872029
Lamar,288,12301,0.00014829812454364856
Roderick,288,12301,0.00014829812454364856
Darion,287,12301,0.00014778320050009422
Asa,286,12301,0.00014726827645653988
Derick,286,12301,0.00014726827645653988
Jean,286,12301,0.00014726827645653988
Kaiden,285,12301,0.00014675335241298555
Keon,283,12301,0.00014572350432587688
Irvin,282,12301,0.00014520858028232254
Jaren,281,12301,0.0001446936562387682
Elvis,278,12301,0.00014314888410810523
Kayden,278,12301,0.00014314888410810523
Travon,278,12301,0.00014314888410810523
Jagger,277,12301,0.0001426339600645509
Markus,277,12301,0.0001426339600645509
Moshe,276,12301,0.00014211903602099656
German,274,12301,0.00014108918793388788
Zander,274,12301,0.00014108918793388788
Kurt,273,12301,0.00014057426389033355
Reynaldo,273,12301,0.00014057426389033355
Gunner,272,12301,0.0001400593398467792
Greyson,272,12301,0.0001400593398467792
Elian,271,12301,0.00013954441580322488
Jovan,270,12301,0.00013902949175967054
Junior,270,12301,0.00013902949175967054
Tylor,270,12301,0.00013902949175967054
Dangelo,269,12301,0.0001385145677161162
Geoffrey,269,12301,0.0001385145677161162
Ibrahim,269,12301,0.0001385145677161162
Keanu,269,12301,0.0001385145677161162
Baby,268,12301,0.00013799964367256187
Landen,268,12301,0.00013799964367256187
Donavan,267,12301,0.00013748471962900753
Raphael,266,12301,0.0001369697955854532
Conrad,265,12301,0.00013645487154189886
Milton,264,12301,0.00013593994749834453
Darnell,264,12301,0.00013593994749834453
Brad,263,12301,0.0001354250234547902
Deonte,263,12301,0.0001354250234547902
Nehemiah,263,12301,0.0001354250234547902
Salvatore,263,12301,0.0001354250234547902
Bernard,262,12301,0.00013491009941123586
Justus,261,12301,0.00013439517536768152
Tariq,261,12301,0.00013439517536768152
Davin,260,12301,0.00013388025132412718
Dillan,260,12301,0.00013388025132412718
Stone,260,12301,0.00013388025132412718
Jaxson,259,12301,0.00013336532728057285
Anton,258,12301,0.00013285040323701851
Savion,258,12301,0.00013285040323701851
