types,counts,total_unique,probs
Tara,1159,17973,0.0006439482752298268
Bridget,1156,17973,0.0006422814548452802
Josephine,1153,17973,0.0006406146344607336
Skyler,1145,17973,0.0006361697801019427
Liliana,1141,17973,0.0006339473529225474
Tori,1132,17973,0.0006289468917689075
Priscilla,1129,17973,0.000627280071384361
Alexus,1120,17973,0.0006222796102307213
Madeleine,1118,17973,0.0006211683966410236
Josie,1101,17973,0.000611723081128593
Mercedes,1098,17973,0.0006100562607440464
Alissa,1096,17973,0.0006089450471543486
Celeste,1095,17973,0.0006083894403594998
Elisabeth,1093,17973,0.0006072782267698021
Kira,1093,17973,0.0006072782267698021
Kailey,1090,17973,0.0006056114063852556
Lauryn,1083,17973,0.0006017221588213135
Natasha,1080,17973,0.000600055338436767
Melody,1079,17973,0.0005994997316419181
Miriam,1072,17973,0.000595610484077976
Heaven,1065,17973,0.0005917212365140341
Esther,1057,17973,0.0005872763821552432
Amaya,1056,17973,0.0005867207753603944
Sidney,1053,17973,0.0005850539549758477
Shayla,1052,17973,0.0005844983481809989
Denise,1050,17973,0.0005833871345913012
India,1049,17973,0.0005828315277964523
Imani,1047,17973,0.0005817203142067547
Kassandra,1046,17973,0.0005811647074119058
Tessa,1046,17973,0.0005811647074119058
Jaden,1045,17973,0.000580609100617057
Dominique,1043,17973,0.0005794978870273592
Logan,1041,17973,0.0005783866734376615
Lucy,1041,17973,0.0005783866734376615
Paola,1040,17973,0.0005778310666428126
Rose,1029,17973,0.0005717193918994752
Anastasia,1028,17973,0.0005711637851046264
Nia,1025,17973,0.0005694969647200797
Anne,1023,17973,0.000568385751130382
Vivian,1020,17973,0.0005667189307458355
Anahi,1018,17973,0.0005656077171561377
Alaina,1006,17973,0.0005589404356179514
Ciara,1005,17973,0.0005583848288231026
Kamryn,996,17973,0.0005533843676694629
Bryanna,982,17973,0.0005456058725415788
Marisa,982,17973,0.0005456058725415788
Annie,979,17973,0.0005439390521570323
Kristin,963,17973,0.0005350493434394505
Kayleigh,962,17973,0.0005344937366446017
Brenna,960,17973,0.000533382523054904
Meredith,957,17973,0.0005317157026703573
Clara,956,17973,0.0005311600958755085
Clarissa,951,17973,0.0005283820619012643
Kiana,948,17973,0.0005267152415167176
Layla,947,17973,0.0005261596347218688
Dana,945,17973,0.0005250484211321711
Dakota,943,17973,0.0005239372075424734
Ruth,943,17973,0.0005239372075424734
Rosa,935,17973,0.0005194923531836825
Kassidy,930,17973,0.0005167143192094382
Callie,919,17973,0.0005106026444661008
Emilee,917,17973,0.0005094914308764031
Marina,913,17973,0.0005072690036970076
Cristina,908,17973,0.0005044909697227634
Lisa,908,17973,0.0005044909697227634
Ashleigh,907,17973,0.0005039353629279145
Julissa,906,17973,0.0005033797561330656
Ellie,905,17973,0.0005028241493382167
Tabitha,902,17973,0.0005011573289536702
Whitney,899,17973,0.0004994905085691236
Hallie,892,17973,0.0004956012610051816
Helen,884,17973,0.0004911564066463907
Ashlee,880,17973,0.0004889339794669952
Carolyn,869,17973,0.00048282230472365787
Tiana,865,17973,0.0004805998775442624
Gillian,863,17973,0.0004794886639545647
Annabelle,862,17973,0.00047893305715971583
Deja,853,17973,0.00047393259600607613
Raquel,851,17973,0.0004728213824163784
Katlyn,848,17973,0.0004711545620318318
Deanna,842,17973,0.00046782092126273865
Linda,838,17973,0.00046559849408334326
Ivy,836,17973,0.00046448728049364554
Heidi,831,17973,0.0004617092465194012
Teresa,830,17973,0.00046115363972455236
Tamia,828,17973,0.00046004242613485464
Eleanor,826,17973,0.0004589312125451569
Ashlynn,824,17973,0.00045781999895545925
Ashton,823,17973,0.0004572643921606104
Destinee,823,17973,0.0004572643921606104
Zoey,822,17973,0.0004567087853657615
Annika,821,17973,0.00045615317857091266
Harley,820,17973,0.0004555975717760638
Jayden,810,17973,0.0004500415038275752
Jenny,810,17973,0.0004500415038275752
Kaitlynn,808,17973,0.0004489302902378775
Jaqueline,806,17973,0.0004478190766481798
Eliza,806,17973,0.0004478190766481798
Lesly,801,17973,0.0004450410426739355
Monique,801,17973,0.0004450410426739355
Krystal,795,17973,0.0004417074019048423
Lizbeth,795,17973,0.0004417074019048423
Baylee,792,17973,0.0004400405815202958
Madalyn,785,17973,0.00043615133395635375
Talia,783,17973,0.000435040120366656
Serenity,783,17973,0.000435040120366656
Daniella,783,17973,0.000435040120366656
Lilly,782,17973,0.00043448451357180716
Gisselle,780,17973,0.00043337329998210944
Allie,777,17973,0.0004317064795975629
Shania,762,17973,0.00042337237767483003
Hailee,758,17973,0.0004211499504954346
Renee,754,17973,0.00041892752331603914
Yasmin,753,17973,0.0004183719165211903
Virginia,753,17973,0.0004183719165211903
Phoebe,752,17973,0.0004178163097263414
Gina,748,17973,0.000415593882546946
Martha,747,17973,0.00041503827575209716
Regan,747,17973,0.00041503827575209716
Precious,746,17973,0.0004144826689572483
Georgia,742,17973,0.00041226024177785285
Eden,739,17973,0.00041059342139330627
Haleigh,739,17973,0.00041059342139330627
Angie,733,17973,0.0004072597806242131
Iris,733,17973,0.0004072597806242131
Kaylie,733,17973,0.0004072597806242131
Kaleigh,729,17973,0.0004050373534448177
Ayanna,726,17973,0.0004033705330602711
Marie,724,17973,0.0004022593194705734
Francesca,723,17973,0.00040170371267572453
Alayna,720,17973,0.00040003689229117795
Cheyanne,716,17973,0.00039781446511178255
Gloria,714,17973,0.00039670325152208483
Jayda,712,17973,0.0003955920379323871
Meagan,712,17973,0.0003955920379323871
Marisol,711,17973,0.00039503643113753824
Emely,709,17973,0.0003939252175478405
Carissa,707,17973,0.0003928140039581428
Piper,705,17973,0.0003917027903684451
Janet,696,17973,0.00038670232921480537
Tatum,696,17973,0.00038670232921480537
Fiona,694,17973,0.00038559111562510765
Lacey,694,17973,0.00038559111562510765
Abbey,688,17973,0.0003822574748560145
Alisha,684,17973,0.0003800350476766191
Aurora,684,17973,0.0003800350476766191
Johanna,677,17973,0.00037614580011267705
Yasmine,676,17973,0.0003755901933178282
Tia,674,17973,0.00037447897972813047
Carla,673,17973,0.0003739233729332816
Jane,671,17973,0.00037281215934358394
Sasha,662,17973,0.0003678116981899442
Jacquelyn,661,17973,0.0003672560913950953
Dulce,659,17973,0.0003661448778053976
Madisyn,658,17973,0.00036558927101054873
Paulina,648,17973,0.00036003320306206017
Kiley,643,17973,0.00035725516908781586
Lexi,642,17973,0.000356699562292967
Mckayla,642,17973,0.000356699562292967
Tania,642,17973,0.000356699562292967
Kierra,640,17973,0.00035558834870326933
Mikaela,639,17973,0.00035503274190842047
Noelle,639,17973,0.00035503274190842047
Halle,638,17973,0.0003544771351135716
Viviana,637,17973,0.00035392152831872274
Colleen,636,17973,0.0003533659215238739
Susan,631,17973,0.00035058788754962957
Alice,631,17973,0.00035058788754962957
Hunter,628,17973,0.000348921067165083
Taryn,628,17973,0.000348921067165083
Madyson,627,17973,0.0003483654603702341
Emilie,626,17973,0.00034780985357538526
Kaylin,625,17973,0.0003472542467805364
Justice,624,17973,0.0003466986399856876
Tamara,623,17973,0.00034614303319083873
Krista,621,17973,0.000345031819601141
Nora,621,17973,0.000345031819601141
Cassie,619,17973,0.0003439206060114433
Kasey,617,17973,0.00034280939242174556
Macie,617,17973,0.00034280939242174556
Jessie,611,17973,0.0003394757516526524
Laila,611,17973,0.0003394757516526524
Ellen,608,17973,0.00033780893126810586
Carley,607,17973,0.000337253324473257
Alyson,607,17973,0.000337253324473257
Brandi,604,17973,0.0003355865040887104
Cara,604,17973,0.0003355865040887104
Cora,604,17973,0.0003355865040887104
Skye,602,17973,0.0003344752904990127
Theresa,601,17973,0.0003339196837041638
Kiera,600,17973,0.00033336407690931496
Amari,599,17973,0.0003328084701144661
Jadyn,598,17973,0.00033225286331961724
Daphne,597,17973,0.0003316972565247684
Tiara,597,17973,0.0003316972565247684
Leilani,593,17973,0.000329474829345373
Kali,592,17973,0.0003289192225505241
Bailee,591,17973,0.00032836361575567526
Sage,589,17973,0.00032725240216597754
Janelle,588,17973,0.0003266967953711287
Angelique,588,17973,0.0003266967953711287
Brandy,587,17973,0.0003261411885762798
Sharon,587,17973,0.0003261411885762798
Malia,585,17973,0.0003250299749865821
Alivia,584,17973,0.00032447436819173323
Genevieve,582,17973,0.0003233631546020355
Maddison,581,17973,0.00032280754780718664
Joy,580,17973,0.0003222519410123378
Jaclyn,579,17973,0.0003216963342174889
Ainsley,578,17973,0.0003211407274226401
Pamela,578,17973,0.0003211407274226401
Itzel,577,17973,0.00032058512062779125
Charity,575,17973,0.00031947390703809353
Alina,574,17973,0.00031891830024324467
Kiersten,573,17973,0.0003183626934483958
Mayra,571,17973,0.0003172514798586981
Melina,569,17973,0.00031614026626900036
Tyler,569,17973,0.00031614026626900036
Irene,569,17973,0.00031614026626900036
Leila,566,17973,0.00031447344588445377
Eliana,563,17973,0.00031280662549990724
Macey,561,17973,0.0003116954119102095
Elisa,557,17973,0.00030947298473081407
Rhiannon,553,17973,0.0003072505575514186
Aniya,552,17973,0.00030669495075656976
Marilyn,552,17973,0.00030669495075656976
Athena,551,17973,0.0003061393439617209
Karissa,551,17973,0.0003061393439617209
Aileen,550,17973,0.00030558373716687204
Lucia,550,17973,0.00030558373716687204
Felicity,549,17973,0.0003050281303720232
Nyah,547,17973,0.0003039169167823255
Abbigail,544,17973,0.0003022500963977789
Alanna,543,17973,0.00030169448960293006
Paris,542,17973,0.0003011388828080812
Sonia,542,17973,0.0003011388828080812
Perla,533,17973,0.00029613842165444144
Larissa,533,17973,0.00029613842165444144
Elaina,530,17973,0.0002944716012698949
Abbie,526,17973,0.00029224917409049946
Brisa,524,17973,0.00029113796050080174
Kelsie,524,17973,0.00029113796050080174
Miracle,524,17973,0.00029113796050080174
Alma,522,17973,0.000290026746911104
Luz,517,17973,0.0002872487129368597
Carlie,515,17973,0.00028613749934716204
Brooklynn,515,17973,0.00028613749934716204
Sylvia,514,17973,0.0002855818925523132
America,513,17973,0.0002850262857574643
Zaria,512,17973,0.00028447067896261545
Kyleigh,509,17973,0.00028280385857806887
Lesley,509,17973,0.00028280385857806887
Kaley,508,17973,0.00028224825178322
Kaila,508,17973,0.00028224825178322
Chasity,508,17973,0.00028224825178322
Anya,508,17973,0.00028224825178322
Ann,506,17973,0.0002811370381935223
Simone,506,17973,0.0002811370381935223
Maritza,504,17973,0.00028002582460382456
Kailee,503,17973,0.0002794702178089757
Eve,500,17973,0.00027780339742442916
Rylie,500,17973,0.00027780339742442916
Tatyana,500,17973,0.00027780339742442916
Madelynn,498,17973,0.00027669218383473144
Nathalie,497,17973,0.0002761365770398826
Izabella,495,17973,0.00027502536345018486
Janae,495,17973,0.00027502536345018486
Aniyah,491,17973,0.0002728029362707894
Chelsey,491,17973,0.0002728029362707894
Barbara,490,17973,0.00027224732947594055
Deborah,490,17973,0.00027224732947594055
Marlene,487,17973,0.00027058050909139396
Isis,485,17973,0.0002694692955016963
Justine,482,17973,0.0002678024751171497
Lexie,480,17973,0.000266691261527452
Sarai,480,17973,0.000266691261527452
Araceli,479,17973,0.0002661356547326031
Raegan,478,17973,0.00026558004793775426
Tianna,478,17973,0.00026558004793775426
Cristal,477,17973,0.0002650244411429054
Felicia,475,17973,0.0002639132275532077
Noemi,475,17973,0.0002639132275532077
Nichole,470,17973,0.0002611351935789634
Aspen,468,17973,0.0002600239799892657
Lena,468,17973,0.0002600239799892657
Julianne,467,17973,0.00025946837319441683
Kenya,466,17973,0.00025891276639956797
Ryan,465,17973,0.0002583571596047191
Leticia,461,17973,0.00025613473242532366
Clare,460,17973,0.0002555791256304748
Lorena,460,17973,0.0002555791256304748
Shyanne,460,17973,0.0002555791256304748
Jaelyn,460,17973,0.0002555791256304748
Juliet,460,17973,0.0002555791256304748
Anika,456,17973,0.00025335669845107935
Esperanza,455,17973,0.00025280109165623055
Regina,454,17973,0.0002522454848613817
Arielle,452,17973,0.00025113427127168396
Jaiden,451,17973,0.0002505786644768351
Aimee,449,17973,0.0002494674508871374
Kelli,448,17973,0.0002489118440922885
Judith,446,17973,0.0002478006305025908
Madilyn,446,17973,0.0002478006305025908
Jaida,443,17973,0.0002461338101180442
Camila,442,17973,0.00024557820332319534
Sydnee,441,17973,0.0002450225965283465
Reyna,441,17973,0.0002450225965283465
Ciera,440,17973,0.0002444669897334976
Tyra,440,17973,0.0002444669897334976
Destiney,439,17973,0.00024391138293864878
Zoie,439,17973,0.00024391138293864878
Tayler,438,17973,0.00024335577614379992
Corinne,434,17973,0.0002411333489644045
Jazlyn,433,17973,0.00024057774216955564
Toni,432,17973,0.00024002213537470678
Nataly,430,17973,0.00023891092178500906
Carrie,429,17973,0.0002383553149901602
Juliette,429,17973,0.0002383553149901602
Edith,428,17973,0.00023779970819531136
Frances,428,17973,0.00023779970819531136
Amya,426,17973,0.00023668849460561364
Litzy,424,17973,0.0002355772810159159
Celia,424,17973,0.0002355772810159159
Marley,423,17973,0.00023502167422106705
Mollie,423,17973,0.00023502167422106705
Stella,422,17973,0.0002344660674262182
Cayla,421,17973,0.00023391046063136933
Fernanda,418,17973,0.00023224364024682277
Paula,418,17973,0.00023224364024682277
Jewel,417,17973,0.0002316880334519739
Maia,417,17973,0.0002316880334519739
Stacy,417,17973,0.0002316880334519739
Tanya,417,17973,0.0002316880334519739
Helena,416,17973,0.00023113242665712504
Carina,415,17973,0.00023057681986227618
Antonia,414,17973,0.00023002121306742732
Citlalli,413,17973,0.00022946560627257846
Bella,413,17973,0.00022946560627257846
Joselyn,412,17973,0.00022890999947772962
Devin,410,17973,0.0002277987858880319
Kaya,410,17973,0.0002277987858880319
Breana,408,17973,0.00022668757229833418
Elaine,408,17973,0.00022668757229833418
Laney,408,17973,0.00022668757229833418
Nya,408,17973,0.00022668757229833418
Emilia,407,17973,0.00022613196550348532
Eileen,406,17973,0.00022557635870863645
Skyla,406,17973,0.00022557635870863645
Karlee,405,17973,0.0002250207519137876
Mara,405,17973,0.0002250207519137876
Blanca,403,17973,0.0002239095383240899
Christian,400,17973,0.0002222427179395433
Sydni,399,17973,0.00022168711114469445
Micah,399,17973,0.00022168711114469445
Rosemary,399,17973,0.00022168711114469445
Valentina,399,17973,0.00022168711114469445
Leanna,399,17973,0.00022168711114469445
Kailyn,399,17973,0.00022168711114469445
Laurel,399,17973,0.00022168711114469445
Destini,398,17973,0.00022113150434984559
Keely,398,17973,0.00022113150434984559
Mariela,398,17973,0.00022113150434984559
Savanah,397,17973,0.00022057589755499675
Adrienne,396,17973,0.0002200202907601479
Giovanna,396,17973,0.0002200202907601479
Chyna,395,17973,0.00021946468396529903
Halie,395,17973,0.00021946468396529903
Tina,395,17973,0.00021946468396529903
Lila,394,17973,0.00021890907717045017
Tess,393,17973,0.0002183534703756013
Yvette,393,17973,0.0002183534703756013
Kaylyn,392,17973,0.00021779786358075244
Tierra,392,17973,0.00021779786358075244
Maci,391,17973,0.00021724225678590358
Haven,391,17973,0.00021724225678590358
Aleah,391,17973,0.00021724225678590358
Nicolette,390,17973,0.00021668664999105472
Desirae,388,17973,0.00021557543640135702
Hana,388,17973,0.00021557543640135702
Brynn,386,17973,0.0002144642228116593
Thalia,386,17973,0.0002144642228116593
Ayana,385,17973,0.00021390861601681044
Jolie,385,17973,0.00021390861601681044
Alisa,384,17973,0.00021335300922196158
Ally,383,17973,0.0002127974024271127
Sheila,382,17973,0.00021224179563226385
Stephany,382,17973,0.00021224179563226385
Ebony,381,17973,0.00021168618883741502
Violet,381,17973,0.00021168618883741502
Aracely,380,17973,0.00021113058204256616
Kaelyn,380,17973,0.00021113058204256616
Willow,379,17973,0.0002105749752477173
Delilah,379,17973,0.0002105749752477173
Kianna,379,17973,0.0002105749752477173
Damaris,378,17973,0.00021001936845286843
Katelin,377,17973,0.00020946376165801957
Kayley,375,17973,0.00020835254806832185
Brielle,374,17973,0.000207796941273473
Estefania,374,17973,0.000207796941273473
Gwendolyn,374,17973,0.000207796941273473
Montana,374,17973,0.000207796941273473
Maura,372,17973,0.0002066857276837753
Micaela,370,17973,0.00020557451409407756
Aisha,369,17973,0.0002050189072992287
Joyce,369,17973,0.0002050189072992287
Ryleigh,369,17973,0.0002050189072992287
Karlie,367,17973,0.00020390769370953098
Mariam,367,17973,0.00020390769370953098
Hayden,365,17973,0.00020279648011983328
Kasandra,365,17973,0.00020279648011983328
Harmony,365,17973,0.00020279648011983328
Salma,364,17973,0.00020224087332498442
Lea,363,17973,0.00020168526653013556
Shayna,363,17973,0.00020168526653013556
Shyann,363,17973,0.00020168526653013556
Carlee,362,17973,0.0002011296597352867
Katarina,361,17973,0.00020057405294043784
Yuliana,360,17973,0.00020001844614558897
