types,counts,total_unique,probs
Jack,6936,4256,0.003568123324548493
Johnny,6776,4256,0.0034858136746165787
Scott,6542,4256,0.0033654358115911536
Roy,6524,4256,0.0033561759759738134
Ralph,6474,4256,0.00333045421037009
Christopher,6300,4256,0.003240942466069133
Stanley,6226,4256,0.0032028742529756223
Craig,6185,4256,0.0031817824051805694
Philip,6152,4256,0.003164806039882112
Glenn,5946,4256,0.003058832365594772
Randall,5895,4256,0.0030325961646789743
Joe,5891,4256,0.0030305384234306765
Brian,5741,4256,0.0029533731266195066
Billy,5707,4256,0.002935882326008975
Albert,5659,4256,0.0029111894310294003
Samuel,5649,4256,0.002906045077908656
Andrew,5574,4256,0.002867462429503071
Barry,5507,4256,0.002832995263594082
Russell,5350,4256,0.0027522289195983907
Eugene,5313,4256,0.0027331948130516356
Jimmy,5311,4256,0.0027321659424274867
Howard,5244,4256,0.002697698776518497
Phillip,5003,4256,0.0025737198663085513
Harry,4993,4256,0.0025685755131878065
Frederick,4978,4256,0.0025608589835066893
Bobby,4960,4256,0.002551599147889349
Allen,4956,4256,0.0025495414066410513
Louis,4922,4256,0.0025320506060305193
Martin,4733,4256,0.0024348223320484453
Ricky,4656,4256,0.0023952108130187114
Ronnie,4635,4256,0.0023844076714651477
Leonard,4617,4256,0.0023751478358478074
Rodney,4403,4256,0.002265058679063872
Steve,4316,4256,0.0022203028069133933
Curtis,4174,4256,0.002147252992598819
Ernest,4118,4256,0.002118444615122649
Eric,3988,4256,0.0020515680245529687
Francis,3978,4256,0.002046423671432224
Fred,3962,4256,0.0020381927064390326
Melvin,3921,4256,0.0020171008586439792
Lee,3654,4256,0.0018797466303200972
Eddie,3647,4256,0.001876145583135576
Micheal,3615,4256,0.001859683653149193
Marvin,3579,4256,0.0018411639819145122
Norman,3571,4256,0.0018370484994179165
Tommy,3513,4256,0.0018072112513175973
Earl,3456,4256,0.0017778884385293528
Clifford,3317,4256,0.001706381930151002
Theodore,3266,4256,0.0016801457292352044
Vincent,3172,4256,0.0016317888099002047
Dean,3157,4256,0.0016240722802190878
Clarence,3156,4256,0.0016235578449070131
Alfred,3137,4256,0.0016137835739775985
Jerome,3048,4256,0.001567998831202971
Jay,3027,4256,0.0015571956896494072
Victor,2994,4256,0.0015402193243509498
Calvin,2973,4256,0.001529416182797386
Darrell,2871,4256,0.0014769437809657906
Gordon,2829,4256,0.001455337497858663
Bernard,2749,4256,0.0014141826728927057
Jesse,2727,4256,0.0014028650960270675
Jose,2691,4256,0.0013843454247923867
Ray,2691,4256,0.0013843454247923867
Herbert,2655,4256,0.001365825753557706
Leroy,2644,4256,0.0013601669651248868
Warren,2637,4256,0.0013565659179403655
Edwin,2632,4256,0.0013539937413799934
Rick,2584,4256,0.001329300846400419
Don,2569,4256,0.001321584316719302
Glen,2491,4256,0.0012814583623774938
Benjamin,2438,4256,0.001254193290837547
Dwight,2408,4256,0.001238760231475313
Leon,2376,4256,0.00122229830148893
Leslie,2358,4256,0.0012130384658715898
Kim,2356,4256,0.0012120095952474408
Nicholas,2343,4256,0.0012053219361904727
Alvin,2335,4256,0.001201206453693877
Dan,2311,4256,0.00118886000620409
Lloyd,2277,4256,0.001171369205593558
Duane,2231,4256,0.0011477051812381325
Joel,2230,4256,0.001147190745926058
Tony,2189,4256,0.001126098898131005
Jeffery,2187,4256,0.001125070027506856
Jon,2149,4256,0.0011055214856480265
Mike,2105,4256,0.0010828863319167499
Vernon,2085,4256,0.0010725976256752607
Gene,2074,4256,0.0010669388372424415
Jonathan,2064,4256,0.001061794484121697
Rickey,2052,4256,0.0010556212603768033
Bradley,2045,4256,0.001052020213192282
Matthew,2037,4256,0.0010479047306956864
Clyde,2014,4256,0.0010360727185179735
Jackie,2009,4256,0.0010335005419576013
Lewis,1994,4256,0.0010257840122764844
Allan,1932,4256,0.0009938890229278675
Neil,1905,4256,0.0009799992695018569
Lonnie,1888,4256,0.0009712538691965909
Floyd,1860,4256,0.0009568496804585059
Juan,1858,4256,0.0009558208098343569
Gilbert,1849,4256,0.0009511908920256868
Guy,1844,4256,0.0009486187154653144
Marc,1835,4256,0.0009439887976566443
