types,counts,total_unique,probs
Carrie,1110,6390,0.0005985760361432074
Dale,1108,6390,0.0005974975207627692
Lana,1104,6390,0.0005953404900018928
Tina,1100,6390,0.0005931834592410164
Vera,1090,6390,0.0005877908823388253
Patrice,1085,6390,0.0005850945938877298
Claire,1077,6390,0.000580780532365977
Ida,1062,6390,0.0005726916670126904
Hazel,1058,6390,0.000570534636251814
Francine,1051,6390,0.0005667598324202802
Patty,1045,6390,0.0005635242862789655
Alma,1029,6390,0.0005548961632354599
Rosie,1004,6390,0.0005414147209799822
Stella,997,6390,0.0005376399171484485
Bernadette,995,6390,0.0005365614017680103
Cecilia,984,6390,0.0005306295671756001
Betsy,976,6390,0.0005263155056538472
Lori,972,6390,0.0005241584748929708
Antoinette,968,6390,0.0005220014441320944
Kimberly,966,6390,0.0005209229287516561
Mona,950,6390,0.0005122948057081505
Lee,948,6390,0.0005112162903277123
Doreen,946,6390,0.0005101377749472741
Nadine,943,6390,0.0005085200018766167
Myra,939,6390,0.0005063629711157403
Dora,927,6390,0.000499891878833111
Trudy,926,6390,0.000499352621142892
Iris,920,6390,0.0004961170750015773
Caroline,917,6390,0.00049449930193092
Miriam,911,6390,0.0004912637557896054
Lucinda,908,6390,0.000489645982718948
Ginger,903,6390,0.00048694969426785255
Jeannette,896,6390,0.0004831748904363188
Lynette,889,6390,0.00047940008660478503
Laurel,887,6390,0.0004783215712243468
Harriet,883,6390,0.0004761645404634704
Jessie,878,6390,0.0004734682520123749
Cathleen,877,6390,0.00047292899432215576
Susie,874,6390,0.0004713112212514985
Alicia,873,6390,0.00047077196356127936
Jody,861,6390,0.0004643008712786501
Irma,858,6390,0.00046268309820799277
Jeannie,849,6390,0.00045782977899602083
Marguerite,841,6390,0.00045351571747426797
Karla,830,6390,0.00044758388288185783
Therese,826,6390,0.0004454268521209814
April,824,6390,0.0004443483367405432
Marla,822,6390,0.00044326982136010497
Gale,820,6390,0.00044219130597966677
Deanna,819,6390,0.00044165204828944764
Mattie,815,6390,0.00043949501752857124
Kathie,810,6390,0.0004367987290774757
Debora,805,6390,0.0004341024406263802
Sherrie,799,6390,0.0004308668944850655
Jennie,796,6390,0.0004292491214144082
Jenny,777,6390,0.0004190032253002452
Dixie,771,6390,0.0004157676791589306
Naomi,769,6390,0.00041468916377849233
Rosalie,765,6390,0.0004125321330176159
Candice,757,6390,0.00040821807149586306
Deloris,754,6390,0.0004066002984252058
Christy,748,6390,0.00040336475228389113
Bessie,728,6390,0.000392579598479509
Cecelia,713,6390,0.0003844907331262224
Rosemarie,710,6390,0.00038287296005556513
Velma,706,6390,0.0003807159292946887
Ernestine,701,6390,0.00037801964084359314
Vanessa,697,6390,0.00037586261008271674
Minnie,695,6390,0.00037478409470227854
Geneva,693,6390,0.00037370557932184034
Olivia,693,6390,0.00037370557932184034
Jamie,692,6390,0.0003731663216316212
Sherri,691,6390,0.0003726270639414021
Cheri,686,6390,0.00036993077549030655
Johnnie,680,6390,0.00036669522934899194
Marcella,679,6390,0.0003661559716587728
Margo,677,6390,0.0003650774562783346
Cora,667,6390,0.00035968487937614355
Hilda,665,6390,0.00035860636399570535
Lorna,661,6390,0.00035644933323482895
Madeline,660,6390,0.0003559100755446098
Verna,655,6390,0.0003532137870935143
Jeri,649,6390,0.0003499782409521997
Gay,643,6390,0.000346742694810885
Mae,640,6390,0.0003451249217402277
Celia,639,6390,0.0003445856640500086
Nellie,636,6390,0.0003429678909793513
Viola,633,6390,0.00034135011790869396
Guadalupe,632,6390,0.0003408108602184749
Teri,630,6390,0.00033973234483803663
Agnes,627,6390,0.00033811457176737936
Celeste,627,6390,0.00033811457176737936
Cassandra,624,6390,0.000336496798696722
Crystal,623,6390,0.0003359575410065029
Darla,623,6390,0.0003359575410065029
Unknown,622,6390,0.0003354182833162838
Charmaine,619,6390,0.0003338005102456265
Lola,618,6390,0.00033326125255540737
Molly,618,6390,0.00033326125255540737
Della,614,6390,0.00033110422179453096
Lena,605,6390,0.00032625090258255903
Rosanne,605,6390,0.00032625090258255903
Faith,603,6390,0.00032517238720212077
Leona,602,6390,0.0003246331295119017
Laverne,588,6390,0.00031708352184883423
Olga,588,6390,0.00031708352184883423
Corinne,585,6390,0.0003154657487781769
Gretchen,584,6390,0.0003149264910879578
Glenna,583,6390,0.0003143872333977387
Elsie,575,6390,0.00031007317187598584
Lou,570,6390,0.0003073768834248903
Janine,564,6390,0.00030414133728357565
Susanne,559,6390,0.0003014450488324801
Kerry,556,6390,0.00029982727576182284
Hattie,554,6390,0.0002987487603813846
Amelia,550,6390,0.0002965917296205082
Janette,545,6390,0.00029389544116941265
Noreen,545,6390,0.00029389544116941265
Rochelle,545,6390,0.00029389544116941265
Jayne,539,6390,0.00029065989502809805
Shelly,539,6390,0.00029065989502809805
Alberta,537,6390,0.0002895813796476598
Sheri,534,6390,0.0002879636065770025
Tamara,532,6390,0.00028688509119656426
Adrienne,531,6390,0.0002863458335063452
Penelope,529,6390,0.000285267318125907
Lora,522,6390,0.00028149251429437325
Margarita,520,6390,0.000280413998913935
Pearl,516,6390,0.0002782569681530586
Lauren,515,6390,0.00027771771046283946
Robyn,515,6390,0.00027771771046283946
Diann,507,6390,0.00027340364894108666
Eunice,506,6390,0.00027286439125086753
Sondra,504,6390,0.0002717858758704293
Helene,503,6390,0.0002712466181802102
Daisy,502,6390,0.0002707073604899911
Rosalind,500,6390,0.0002696288451095529
Jana,500,6390,0.0002696288451095529
Terrie,499,6390,0.0002690895874193338
Leah,495,6390,0.0002669325566584574
Katie,483,6390,0.00026046146437582807
Ada,482,6390,0.000259922206685609
Adele,477,6390,0.00025722591823451347
Gertrude,477,6390,0.00025722591823451347
Karin,477,6390,0.00025722591823451347
Lula,475,6390,0.00025614740285407527
Gwen,472,6390,0.00025452962978341794
Claudette,468,6390,0.00025237259902254153
Flora,464,6390,0.0002502155682616651
Jeanine,462,6390,0.0002491370528812269
Erma,457,6390,0.00024644076443013134
Cherie,453,6390,0.00024428373366925494
Saundra,453,6390,0.00024428373366925494
Delia,452,6390,0.0002437444759790358
Jessica,452,6390,0.0002437444759790358
Hope,445,6390,0.00023996967214750208
Bridget,442,6390,0.00023835189907684475
Sonia,442,6390,0.00023835189907684475
Sallie,440,6390,0.00023727338369640655
Sandy,440,6390,0.00023727338369640655
Kristin,440,6390,0.00023727338369640655
Alison,440,6390,0.00023727338369640655
Rosetta,435,6390,0.00023457709524531101
Jeannine,435,6390,0.00023457709524531101
Polly,434,6390,0.00023403783755509191
Eloise,432,6390,0.0002329593221746537
Ronda,432,6390,0.0002329593221746537
Freda,429,6390,0.00023134154910399638
Reba,429,6390,0.00023134154910399638
Frankie,428,6390,0.00023080229141377728
Randi,427,6390,0.00023026303372355818
Roseann,427,6390,0.00023026303372355818
Violet,427,6390,0.00023026303372355818
Lenora,425,6390,0.00022918451834311995
Henrietta,424,6390,0.00022864526065290085
Tanya,423,6390,0.00022810600296268175
Isabel,419,6390,0.00022594897220180532
Shannon,419,6390,0.00022594897220180532
Amanda,417,6390,0.00022487045682136712
Rosalyn,417,6390,0.00022487045682136712
Camille,416,6390,0.00022433119913114802
Christie,415,6390,0.00022379194144092892
Fannie,414,6390,0.0002232526837507098
Jeanie,414,6390,0.0002232526837507098
Lila,414,6390,0.0002232526837507098
Rena,412,6390,0.0002221741683702716
Marcy,412,6390,0.0002221741683702716
Heidi,411,6390,0.00022163491068005249
Joanna,408,6390,0.00022001713760939516
Earnestine,407,6390,0.00021947787991917606
Bettye,406,6390,0.00021893862222895695
Jacalyn,406,6390,0.00021893862222895695
Maggie,406,6390,0.00021893862222895695
Mamie,403,6390,0.00021732084915829962
Natalie,402,6390,0.00021678159146808052
Yvette,402,6390,0.00021678159146808052
Marta,395,6390,0.0002130067876365468
Dee,393,6390,0.0002119282722561086
Sonja,389,6390,0.00020977124149523216
Sharron,389,6390,0.00020977124149523216
Ava,388,6390,0.00020923198380501306
Nelda,387,6390,0.00020869272611479393
Estella,386,6390,0.00020815346842457483
Bette,384,6390,0.00020707495304413663
Ilene,383,6390,0.00020653569535391753
Heather,381,6390,0.0002054571799734793
Jolene,378,6390,0.000203839406902822
Ruthie,378,6390,0.000203839406902822
Kristina,377,6390,0.0002033001492126029
Kaye,374,6390,0.00020168237614194556
Bettie,371,6390,0.00020006460307128826
Nanette,370,6390,0.00019952534538106913
Dona,369,6390,0.00019898608769085003
Melba,368,6390,0.00019844683000063093
Robbie,368,6390,0.00019844683000063093
Myrtle,366,6390,0.00019736831462019273
Antonia,364,6390,0.0001962897992397545
Denice,363,6390,0.0001957505415495354
Myrna,362,6390,0.0001952112838593163
Katharine,358,6390,0.00019305425309843987
Jerri,353,6390,0.00019035796464734434
Cathryn,351,6390,0.00018927944926690614
Nita,345,6390,0.0001860439031255915
Marilynn,341,6390,0.00018388687236471507
Carlene,340,6390,0.00018334761467449597
Genevieve,337,6390,0.00018172984160383864
Gina,337,6390,0.00018172984160383864
Ladonna,337,6390,0.00018172984160383864
Inez,334,6390,0.00018011206853318134
Kristy,332,6390,0.0001790335531527431
Althea,328,6390,0.0001768765223918667
Chris,328,6390,0.0001768765223918667
Gracie,326,6390,0.00017579800701142848
Rene,326,6390,0.00017579800701142848
Merry,323,6390,0.00017418023394077118
Mable,323,6390,0.00017418023394077118
Dorothea,320,6390,0.00017256246087011385
Fay,320,6390,0.00017256246087011385
Muriel,319,6390,0.00017202320317989475
Shari,319,6390,0.00017202320317989475
Meredith,316,6390,0.00017040543010923744
Janelle,311,6390,0.0001677091416581419
Rae,309,6390,0.00016663062627770368
Blanche,308,6390,0.00016609136858748458
Lenore,308,6390,0.00016609136858748458
Jewel,307,6390,0.00016555211089726548
Lesley,307,6390,0.00016555211089726548
Lorene,305,6390,0.00016447359551682728
Elise,304,6390,0.00016393433782660815
Eugenia,303,6390,0.00016339508013638905
Candy,300,6390,0.00016177730706573175
Cherry,300,6390,0.00016177730706573175
Pat,300,6390,0.00016177730706573175
Suzan,300,6390,0.00016177730706573175
Sadie,298,6390,0.00016069879168529352
Kelly,296,6390,0.00015962027630485532
Kristi,292,6390,0.0001574632455439789
Coleen,291,6390,0.00015692398785375979
Colette,290,6390,0.00015638473016354069
Tracy,288,6390,0.00015530621478310246
Gayla,287,6390,0.00015476695709288336
Ana,287,6390,0.00015476695709288336
Lynnette,285,6390,0.00015368844171244515
Sharlene,284,6390,0.00015314918402222605
Delois,283,6390,0.00015260992633200695
Essie,283,6390,0.00015260992633200695
Kristen,280,6390,0.00015099215326134962
Ora,279,6390,0.00015045289557113052
Valarie,279,6390,0.00015045289557113052
Sonya,278,6390,0.00014991363788091142
Winifred,278,6390,0.00014991363788091142
Roslyn,278,6390,0.00014991363788091142
Willa,276,6390,0.0001488351225004732
Elena,276,6390,0.0001488351225004732
Clarice,275,6390,0.0001482958648102541
Kathi,275,6390,0.0001482958648102541
Angelina,274,6390,0.000147756607120035
Rosalinda,274,6390,0.000147756607120035
Dolly,273,6390,0.0001472173494298159
Lela,270,6390,0.00014559957635915856
Maryanne,269,6390,0.00014506031866893946
Johanna,268,6390,0.00014452106097872036
Jerry,265,6390,0.00014290328790806303
Mindy,265,6390,0.00014290328790806303
Earlene,265,6390,0.00014290328790806303
Daphne,264,6390,0.00014236403021784393
Roxann,264,6390,0.00014236403021784393
Bernadine,264,6390,0.00014236403021784393
Gilda,263,6390,0.00014182477252762483
Pearlie,262,6390,0.00014128551483740573
Ina,261,6390,0.00014074625714718663
Cathie,259,6390,0.0001396677417667484
James,259,6390,0.0001396677417667484
Nettie,259,6390,0.0001396677417667484
Nona,259,6390,0.0001396677417667484
Lucia,258,6390,0.0001391284840765293
Eula,257,6390,0.0001385892263863102
Dinah,257,6390,0.0001385892263863102
Earline,257,6390,0.0001385892263863102
Allison,255,6390,0.00013751071100587197
Jocelyn,255,6390,0.00013751071100587197
Katrina,255,6390,0.00013751071100587197
Lavonne,253,6390,0.00013643219562543376
Alexis,252,6390,0.00013589293793521466
Julianne,251,6390,0.00013535368024499556
Lorrie,251,6390,0.00013535368024499556
Maryellen,251,6390,0.00013535368024499556
Francis,250,6390,0.00013481442255477646
Nikki,250,6390,0.00013481442255477646
Beverley,250,6390,0.00013481442255477646
Etta,250,6390,0.00013481442255477646
Clare,248,6390,0.00013373590717433823
Lyn,245,6390,0.00013211813410368093
Mari,245,6390,0.00013211813410368093
Debby,244,6390,0.0001315788764134618
Jimmie,244,6390,0.0001315788764134618
Mavis,244,6390,0.0001315788764134618
Benita,243,6390,0.0001310396187232427
Tommie,242,6390,0.0001305003610330236
Valorie,242,6390,0.0001305003610330236
Marva,241,6390,0.0001299611033428045
Mollie,241,6390,0.0001299611033428045
Marietta,241,6390,0.0001299611033428045
Angie,241,6390,0.0001299611033428045
Nola,240,6390,0.0001294218456525854
Ollie,240,6390,0.0001294218456525854
Tonya,240,6390,0.0001294218456525854
Elvira,239,6390,0.0001288825879623663
Randy,239,6390,0.0001288825879623663
Roxie,237,6390,0.00012780407258192807
Karol,236,6390,0.00012726481489170897
Kristie,236,6390,0.00012726481489170897
Leticia,234,6390,0.00012618629951127077
Alfreda,234,6390,0.00012618629951127077
Rhoda,230,6390,0.00012402926875039434
Dena,229,6390,0.00012349001106017524
Edwina,229,6390,0.00012349001106017524
Jannie,229,6390,0.00012349001106017524
Leanne,229,6390,0.00012349001106017524
Delilah,228,6390,0.0001229507533699561
Nan,228,6390,0.0001229507533699561
Shelby,228,6390,0.0001229507533699561
Fern,226,6390,0.0001218722379895179
Melva,224,6390,0.0001207937226090797
Vickey,223,6390,0.00012025446491886059
Corrine,223,6390,0.00012025446491886059
Pamala,222,6390,0.00011971520722864149
Patrica,222,6390,0.00011971520722864149
Estelle,221,6390,0.00011917594953842237
Kathrine,221,6390,0.00011917594953842237
Nanci,220,6390,0.00011863669184820327
Gaye,219,6390,0.00011809743415798417
Georgette,219,6390,0.00011809743415798417
Queen,219,6390,0.00011809743415798417
Suzette,219,6390,0.00011809743415798417
Elva,218,6390,0.00011755817646776506
Elsa,217,6390,0.00011701891877754596
Debrah,216,6390,0.00011647966108732686
Mabel,216,6390,0.00011647966108732686
Arleen,215,6390,0.00011594040339710774
Sybil,214,6390,0.00011540114570688864
Cornelia,212,6390,0.00011432263032645043
Mitzi,212,6390,0.00011432263032645043
Lea,210,6390,0.00011324411494601221
Malinda,210,6390,0.00011324411494601221
Blanca,209,6390,0.00011270485725579311
Helena,209,6390,0.00011270485725579311
Karon,208,6390,0.00011216559956557401
Marylou,207,6390,0.0001116263418753549
Rosanna,207,6390,0.0001116263418753549
Sydney,207,6390,0.0001116263418753549
Iva,206,6390,0.0001110870841851358
Ingrid,205,6390,0.00011054782649491669
Pam,205,6390,0.00011054782649491669
Felicia,205,6390,0.00011054782649491669
Avis,204,6390,0.00011000856880469758
Harriett,204,6390,0.00011000856880469758
Marcie,204,6390,0.00011000856880469758
Margery,204,6390,0.00011000856880469758
Cecile,203,6390,0.00010946931111447848
Ola,203,6390,0.00010946931111447848
Lottie,202,6390,0.00010893005342425938
Luann,202,6390,0.00010893005342425938
Beulah,202,6390,0.00010893005342425938
Lizzie,202,6390,0.00010893005342425938
Addie,202,6390,0.00010893005342425938
Elisabeth,201,6390,0.00010839079573404026
Marilee,201,6390,0.00010839079573404026
Opal,201,6390,0.00010839079573404026
Lupe,200,6390,0.00010785153804382116
Aurora,198,6390,0.00010677302266338295
John,198,6390,0.00010677302266338295
Leann,198,6390,0.00010677302266338295
Luanne,197,6390,0.00010623376497316384
Ivy,197,6390,0.00010623376497316384
Caryn,197,6390,0.00010623376497316384
Darcy,197,6390,0.00010623376497316384
Josie,196,6390,0.00010569450728294473
Loraine,196,6390,0.00010569450728294473
Peggie,196,6390,0.00010569450728294473
Celestine,195,6390,0.00010515524959272563
Cheryle,194,6390,0.00010461599190250653
Freida,194,6390,0.00010461599190250653
Madelyn,194,6390,0.00010461599190250653
Robert,193,6390,0.00010407673421228741
Deirdre,193,6390,0.00010407673421228741
Kitty,193,6390,0.00010407673421228741
Debbra,191,6390,0.00010299821883184921
Caren,191,6390,0.00010299821883184921
Geralyn,190,6390,0.0001024589611416301
Leola,190,6390,0.0001024589611416301
Michael,190,6390,0.0001024589611416301
Annmarie,189,6390,0.000101919703451411
Eve,189,6390,0.000101919703451411
Leigh,189,6390,0.000101919703451411
Millie,189,6390,0.000101919703451411
Elisa,188,6390,0.00010138044576119188
Ronnie,187,6390,0.00010084118807097278
Dorthy,187,6390,0.00010084118807097278
Cinda,186,6390,0.00010030193038075368
Alyce,186,6390,0.00010030193038075368
Barbra,185,6390,9.976267269053457e-05
Aileen,184,6390,9.922341500031547e-05
Neva,182,6390,9.814489961987725e-05
Sherrill,182,6390,9.814489961987725e-05
Danielle,181,6390,9.760564192965815e-05
Vikki,181,6390,9.760564192965815e-05
Janell,179,6390,9.652712654921993e-05
Valeria,179,6390,9.652712654921993e-05
Greta,178,6390,9.598786885900083e-05
Dorene,178,6390,9.598786885900083e-05
Ester,177,6390,9.544861116878172e-05
May,177,6390,9.544861116878172e-05
Jewell,176,6390,9.490935347856262e-05
Carmela,175,6390,9.437009578834352e-05
Retha,175,6390,9.437009578834352e-05
Doretha,174,6390,9.38308380981244e-05
Joe,174,6390,9.38308380981244e-05
Katheryn,174,6390,9.38308380981244e-05
Twila,173,6390,9.32915804079053e-05
Rebekah,173,6390,9.32915804079053e-05
Mickey,173,6390,9.32915804079053e-05
Effie,173,6390,9.32915804079053e-05
Dollie,173,6390,9.32915804079053e-05
Alana,172,6390,9.27523227176862e-05
Elissa,172,6390,9.27523227176862e-05
Juana,172,6390,9.27523227176862e-05
Madonna,172,6390,9.27523227176862e-05
Charleen,171,6390,9.221306502746709e-05
Eddie,171,6390,9.221306502746709e-05
Minerva,171,6390,9.221306502746709e-05
Pattie,171,6390,9.221306502746709e-05
Jacklyn,170,6390,9.167380733724799e-05
Dottie,170,6390,9.167380733724799e-05
Deana,167,6390,9.005603426659067e-05
Cleo,167,6390,9.005603426659067e-05
Alta,166,6390,8.951677657637156e-05
Esperanza,166,6390,8.951677657637156e-05
Graciela,166,6390,8.951677657637156e-05
Oralia,166,6390,8.951677657637156e-05
Reva,166,6390,8.951677657637156e-05
Roseanne,166,6390,8.951677657637156e-05
Evangeline,165,6390,8.897751888615245e-05
