types,counts,total_unique,probs
Alex,6806,12482,0.0035072982826812333
Bryan,6615,12482,0.003408871310598936
Carlos,6586,12482,0.0033939269012251837
Jesus,6366,12482,0.0032805555197691345
Ian,6361,12482,0.0032779788974633154
Steven,6217,12482,0.0032037721750557196
Cole,6035,12482,0.0031099831231238967
Timothy,6018,12482,0.0031012226072841113
Cody,5936,12482,0.0030589660014686748
Seth,5738,12482,0.0029569317581582305
Adrian,5683,12482,0.002928588912794218
Devin,5438,12482,0.002802334419809072
Lucas,5381,12482,0.0027729609255227323
Blake,5358,12482,0.0027611084629159633
Richard,5318,12482,0.002740495484469409
Julian,5223,12482,0.0026915396606588425
Patrick,5152,12482,0.002654951623916208
Sebastian,5136,12482,0.0026467064325375864
Trevor,5060,12482,0.002607541773489133
Chase,4859,12482,0.002503961556795197
Dominic,4855,12482,0.0025019002589505416
Jared,4835,12482,0.0024915937697272644
Antonio,4726,12482,0.002435423403460404
Jeremiah,4717,12482,0.002430785483309929
Jaden,4648,12482,0.002395228095489623
Xavier,4647,12482,0.0023947127710284588
Miguel,4643,12482,0.0023926514731838033
Jesse,4430,12482,0.002282887362955901
Garrett,4356,12482,0.0022447533528297753
Alejandro,4355,12482,0.0022442380283686117
Mark,4222,12482,0.002175699875033818
Owen,4189,12482,0.002158694167815411
Jeremy,4165,12482,0.0021463263807474783
Hayden,4141,12482,0.0021339585936795457
Bryce,4068,12482,0.0020963399080145837
Diego,3977,12482,0.002049445382048672
Riley,3959,12482,0.0020401695417477227
Victor,3932,12482,0.0020262557812962987
Jayden,3853,12482,0.0019855451488643536
Jake,3790,12482,0.0019530797078110304
Tristan,3725,12482,0.0019195836178353795
Kenneth,3664,12482,0.001888148825704384
Carson,3599,12482,0.0018546527357287332
Marcus,3543,12482,0.001825794565903557
Dakota,3485,12482,0.0017959057471560532
Carter,3480,12482,0.0017933291248502339
Jorge,3457,12482,0.001781476662243465
Spencer,3448,12482,0.0017768387420929903
Kaleb,3446,12482,0.0017758080931706626
Tanner,3446,12482,0.0017758080931706626
Liam,3381,12482,0.0017423120031950117
Stephen,3349,12482,0.0017258216204377682
Henry,3330,12482,0.0017160304556756549
Colin,3315,12482,0.001708300588758197
Dalton,3282,12482,0.0016912948815397894
Paul,3259,12482,0.0016794424189330206
Edward,3242,12482,0.001670681903093235
Oscar,3233,12482,0.0016660439829427603
Wyatt,3232,12482,0.0016655286584815964
Joel,3187,12482,0.0016423390577292227
Vincent,3186,12482,0.0016418237332680588
Brendan,3141,12482,0.0016186341325156851
Colby,3118,12482,0.0016067816699089164
Parker,3098,12482,0.0015964751806856392
Grant,3076,12482,0.0015851380425400343
Colton,3047,12482,0.0015701936331662823
Maxwell,3036,12482,0.0015645250640934799
Shane,3030,12482,0.0015614331173264967
George,3016,12482,0.0015542185748702027
Jeffrey,2999,12482,0.001545458059030417
Eduardo,2957,12482,0.001523814431661535
Peter,2868,12482,0.0014779505546179514
Aiden,2833,12482,0.0014599141984772163
Ivan,2813,12482,0.0014496077092539391
Nicolas,2810,12482,0.0014480617358704475
Brayden,2809,12482,0.0014475464114092837
Derek,2786,12482,0.0014356939488025147
Gage,2746,12482,0.0014150809703559603
Francisco,2741,12482,0.001412504348050141
Landon,2723,12482,0.0014032285077491915
Ricardo,2708,12482,0.0013954986408317336
Travis,2702,12482,0.0013924066940647504
Jalen,2686,12482,0.0013841615026861287
Cristian,2685,12482,0.0013836461782249648
Brady,2659,12482,0.0013702477422347045
Collin,2656,12482,0.001368701768851213
Bradley,2644,12482,0.0013625178753172466
Alan,2624,12482,0.0013522113860939694
Omar,2621,12482,0.0013506654127104778
Shawn,2617,12482,0.0013486041148658224
Caden,2601,12482,0.0013403589234872006
Josiah,2569,12482,0.001323868540729957
Preston,2515,12482,0.0012960410198271087
Erik,2460,12482,0.0012676981744630964
Andres,2439,12482,0.0012568763607786553
Javier,2435,12482,0.0012548150629339999
Fernando,2423,12482,0.0012486311694000335
Devon,2394,12482,0.0012336867600262816
Alexis,2379,12482,0.0012259568931088237
Cesar,2367,12482,0.0012197729995748574
Damian,2345,12482,0.0012084358614292525
Manuel,2325,12482,0.0011981293722059753
Max,2319,12482,0.0011950374254389921
Levi,2314,12482,0.0011924608031331728
Jonah,2312,12482,0.001191430154210845
Braden,2291,12482,0.001180608340526404
Gregory,2278,12482,0.0011739091225312736
Mario,2264,12482,0.0011666945800749796
Johnathan,2263,12482,0.0011661792556138157
Nolan,2232,12482,0.001150204197317736
Micah,2224,12482,0.0011460816016284252
Kaden,2220,12482,0.0011440203037837698
Edgar,2195,12482,0.0011311371922546733
Raymond,2177,12482,0.0011218613519537238
Mitchell,2172,12482,0.0011192847296479045
Clayton,2160,12482,0.0011131008361139382
Edwin,2145,12482,0.0011053709691964803
Trenton,2119,12482,0.00109197253320622
Corey,2105,12482,0.0010847579907499259
Erick,2052,12482,0.0010574457943082413
Wesley,2050,12482,0.0010564151453859136
Emmanuel,2032,12482,0.0010471393050849641
Scott,2028,12482,0.0010450780072403087
Marco,2026,12482,0.001044047358317981
Sergio,2020,12482,0.0010409554115509978
Roberto,1994,12482,0.0010275569755607374
Dustin,1982,12482,0.0010213730820267711
Taylor,1964,12482,0.0010120972417258216
Donovan,1963,12482,0.0010115819172646578
Martin,1959,12482,0.0010095206194200023
Dawson,1953,12482,0.0010064286726530192
Hector,1942,12482,0.0010007601035802167
Cooper,1931,12482,0.0009950915345074143
Conner,1926,12482,0.000992514912201595
Eli,1925,12482,0.0009919995877404311
Brett,1867,12482,0.0009621107689929271
Harrison,1866,12482,0.0009615954445317633
Ashton,1853,12482,0.0009548962265366331
Dillon,1847,12482,0.0009518042797696499
Giovanni,1841,12482,0.0009487123330026668
Jakob,1836,12482,0.0009461357106968475
Abraham,1797,12482,0.0009260380567114569
Peyton,1764,12482,0.0009090323494930496
Alec,1748,12482,0.0009007871581144278
Andy,1718,12482,0.000885327424279512
Cade,1715,12482,0.0008837814508960204
Andre,1698,12482,0.0008750209350562348
Malachi,1673,12482,0.0008621378235271383
Malik,1659,12482,0.0008549232810708443
Damien,1652,12482,0.0008513160098426973
Trey,1611,12482,0.0008301877069349789
Ty,1609,12482,0.0008291570580126512
Jaylen,1598,12482,0.0008234884889398487
Frank,1587,12482,0.0008178199198670463
Drew,1575,12482,0.0008116360263330799
Elias,1575,12482,0.0008116360263330799
Ruben,1572,12482,0.0008100900529495884
Josue,1566,12482,0.0008069981061826052
Calvin,1560,12482,0.000803906159415622
Zane,1558,12482,0.0008028755104932943
Skyler,1558,12482,0.0008028755104932943
Dominick,1556,12482,0.0008018448615709666
Pedro,1554,12482,0.0008008142126486389
Phillip,1551,12482,0.0007992682392651473
Ronald,1520,12482,0.0007832931809690676
Griffin,1472,12482,0.0007585576068332024
Bryson,1471,12482,0.0007580422823720385
Leonardo,1460,12482,0.0007523737132992361
Trent,1453,12482,0.000748766442071089
Rafael,1452,12482,0.0007482511176099252
Chance,1450,12482,0.0007472204686875975
Gerardo,1442,12482,0.0007430978729982866
Johnny,1438,12482,0.0007410365751536311
Derrick,1437,12482,0.0007405212506924673
Darius,1421,12482,0.0007322760593138455
Chandler,1417,12482,0.0007302147614691901
Miles,1416,12482,0.0007296994370080262
Raul,1406,12482,0.0007245461923963876
Casey,1399,12482,0.0007209389211682406
Simon,1397,12482,0.0007199082722459129
Armando,1393,12482,0.0007178469744012573
Kobe,1392,12482,0.0007173316499400935
Avery,1387,12482,0.0007147550276342742
Allen,1381,12482,0.000711663080867291
Marcos,1327,12482,0.0006838355599644426
Keith,1324,12482,0.000682289586580951
Troy,1301,12482,0.0006704371239741822
Enrique,1300,12482,0.0006699217995130184
Israel,1297,12482,0.0006683758261295268
Donald,1288,12482,0.000663737905979052
Keegan,1284,12482,0.0006616766081343966
Zackary,1275,12482,0.0006570386879839219
Julio,1273,12482,0.0006560080390615942
Payton,1273,12482,0.0006560080390615942
Dante,1268,12482,0.0006534314167557749
Jaime,1262,12482,0.0006503394699887917
Brenden,1240,12482,0.0006390023318431868
Kameron,1233,12482,0.0006353950606150398
Lance,1232,12482,0.0006348797361538759
Alberto,1229,12482,0.0006333337627703843
Philip,1201,12482,0.0006189046778577962
Brock,1190,12482,0.0006132361087849938
Gustavo,1177,12482,0.0006065368907898636
Drake,1169,12482,0.0006024142951005527
Jimmy,1169,12482,0.0006024142951005527
Oliver,1166,12482,0.0006008683217170611
Jonathon,1161,12482,0.0005982916994112418
Danny,1157,12482,0.0005962304015665864
Fabian,1150,12482,0.0005926231303384394
Louis,1142,12482,0.0005885005346491285
Mathew,1122,12482,0.0005781940454258512
Brennan,1121,12482,0.0005776787209646873
Cory,1119,12482,0.0005766480720423596
Kai,1107,12482,0.0005704641785083933
Kyler,1107,12482,0.0005704641785083933
Angelo,1085,12482,0.0005591270403627884
Brody,1083,12482,0.0005580963914404607
Dennis,1081,12482,0.000557065742518133
Tony,1071,12482,0.0005519124979064944
Jace,1070,12482,0.0005513971734453305
Marc,1069,12482,0.0005508818489841666
Gary,1043,12482,0.0005374834129939063
Roman,1041,12482,0.0005364527640715786
Camden,1039,12482,0.0005354221151492508
Jerry,1039,12482,0.0005354221151492508
Arturo,1032,12482,0.0005318148439211038
Saul,1028,12482,0.0005297535460764484
Damon,1027,12482,0.0005292382216152845
Curtis,1024,12482,0.0005276922482317929
Corbin,1020,12482,0.0005256309503871375
Randy,1017,12482,0.0005240849770036459
Emanuel,1015,12482,0.0005230543280813182
Pablo,1011,12482,0.0005209930302366628
Tucker,999,12482,0.0005148091367026964
Lorenzo,987,12482,0.0005086252431687301
Albert,983,12482,0.0005065639453240747
Lane,981,12482,0.000505533296401747
Theodore,975,12482,0.0005024413496347638
Myles,970,12482,0.0004998647273289445
Darren,969,12482,0.0004993494028677806
Alfredo,958,12482,0.0004936808337949782
Bryant,952,12482,0.000490588887027995
Douglas,952,12482,0.000490588887027995
Larry,952,12482,0.000490588887027995
Tyson,932,12482,0.0004802823978047178
Grayson,929,12482,0.0004787364244212262
Chad,928,12482,0.00047822109996006234
Jaxon,920,12482,0.00047409850427075146
Joe,917,12482,0.0004725525308872599
Quinn,914,12482,0.0004710065575037683
Maximus,912,12482,0.0004699759085814406
Axel,910,12482,0.00046894525965911286
Melvin,904,12482,0.0004658533128921297
Tristen,902,12482,0.000464822663969802
Nickolas,891,12482,0.0004591540948969995
Lukas,889,12482,0.0004581234459746718
Ali,869,12482,0.0004478169567513946
Ramon,868,12482,0.00044730163229023074
Santiago,863,12482,0.00044472500998441145
Ayden,862,12482,0.0004442096855232476
Zachery,855,12482,0.00044060241429510057
Ernesto,853,12482,0.00043957176537277285
Bailey,851,12482,0.0004385411164504451
Arthur,844,12482,0.0004349338452222981
Russell,838,12482,0.00043184189845531495
Braxton,837,12482,0.0004313265739941511
Kristopher,837,12482,0.0004313265739941511
Walter,833,12482,0.00042926527614949565
Jayson,833,12482,0.00042926527614949565
Justice,832,12482,0.0004287499516883318
Zion,828,12482,0.00042668865384367635
Jay,825,12482,0.00042514268046018477
Moises,818,12482,0.0004215354092320377
Esteban,817,12482,0.00042102008477087384
Emilio,815,12482,0.0004199894358485461
Ismael,809,12482,0.00041689748908156296
Leo,809,12482,0.00041689748908156296
Dallas,804,12482,0.00041432086677574366
Ricky,801,12482,0.0004127748933922521
Tommy,801,12482,0.0004127748933922521
Salvador,799,12482,0.00041174424446992436
Marvin,797,12482,0.00041071359554759664
Lawrence,794,12482,0.00040916762216410506
Ezekiel,791,12482,0.0004076216487806135
Micheal,791,12482,0.0004076216487806135
Camron,785,12482,0.0004045297020136303
Carl,784,12482,0.00040401437755246646
Reece,780,12482,0.000401953079707811
Quentin,778,12482,0.0004009224307854833
Mauricio,775,12482,0.0003993764574019917
Abel,774,12482,0.00039886113294082786
Mateo,766,12482,0.000394738537251517
Brayan,761,12482,0.0003921619149456977
Jaheim,752,12482,0.00038752399479522295
Isiah,746,12482,0.0003844320480282398
Nikolas,745,12482,0.0003839167235670759
Amir,742,12482,0.00038237075018358435
Braeden,741,12482,0.0003818554257224205
Jeffery,734,12482,0.00037824815449427347
Brent,727,12482,0.00037464088326612645
Jamal,726,12482,0.0003741255588049626
Deandre,725,12482,0.00037361023434379873
Jon,723,12482,0.000372579585421471
Marshall,717,12482,0.00036948763865448785
Kade,717,12482,0.00036948763865448785
Branden,714,12482,0.00036794166527099627
Hugo,714,12482,0.00036794166527099627
Rodney,713,12482,0.0003674263408098324
Dean,711,12482,0.0003663956918875047
Morgan,709,12482,0.00036536504296517697
Orlando,708,12482,0.0003648497185040131
Jaiden,705,12482,0.00036330374512052153
Cayden,699,12482,0.00036021179835353837
Jarrett,699,12482,0.00036021179835353837
Maurice,697,12482,0.00035918114943121065
Craig,688,12482,0.00035454322928073586
Chris,688,12482,0.00035454322928073586
Terry,686,12482,0.00035351258035840814
Weston,685,12482,0.0003529972558972443
Eddie,680,12482,0.000350420633591425
Skylar,680,12482,0.000350420633591425
Kolby,676,12482,0.00034835933574676954
Roger,676,12482,0.00034835933574676954
Conor,675,12482,0.0003478440112856057
Jaylin,675,12482,0.0003478440112856057
Reese,675,12482,0.0003478440112856057
Keaton,670,12482,0.0003452673889797864
Davis,667,12482,0.0003437214155962948
Rodrigo,664,12482,0.0003421754422128032
Kody,664,12482,0.0003421754422128032
Trevon,663,12482,0.00034166011775163936
Felix,661,12482,0.00034062946882931164
Zachariah,660,12482,0.0003401141443681478
Kelvin,659,12482,0.0003395988199069839
Jessie,653,12482,0.00033650687314000076
Jaylon,646,12482,0.00033289960191185375
Bobby,644,12482,0.000331868952989526
Brendon,643,12482,0.00033135362852836217
Shaun,635,12482,0.0003272310328390513
Javon,627,12482,0.0003231084371497404
Julius,627,12482,0.0003231084371497404
Guillermo,626,12482,0.00032259311268857655
Ahmad,626,12482,0.00032259311268857655
Walker,622,12482,0.0003205318148439211
Quinton,620,12482,0.0003195011659215934
Aldo,618,12482,0.00031847051699926567
Graham,618,12482,0.00031847051699926567
Nelson,618,12482,0.00031847051699926567
Zackery,618,12482,0.00031847051699926567
Holden,614,12482,0.00031640921915461023
Issac,614,12482,0.00031640921915461023
Johnathon,609,12482,0.00031383259684879093
Jadon,604,12482,0.00031125597454297163
Charlie,599,12482,0.00030867935223715233
Clay,596,12482,0.00030713337885366075
Osvaldo,595,12482,0.0003066180543924969
Dorian,586,12482,0.00030198013424202215
Rene,586,12482,0.00030198013424202215
Demetrius,584,12482,0.00030094948531969443
Desmond,584,12482,0.00030094948531969443
Khalil,583,12482,0.0003004341608585306
Reginald,583,12482,0.0003004341608585306
Billy,582,12482,0.0002999188363973667
Malcolm,582,12482,0.0002999188363973667
Silas,580,12482,0.000298888187475039
Quincy,580,12482,0.000298888187475039
Frederick,580,12482,0.000298888187475039
Damion,579,12482,0.00029837286301387513
Harley,579,12482,0.00029837286301387513
Nasir,579,12482,0.00029837286301387513
Blaine,576,12482,0.00029682688963038355
Jonas,574,12482,0.00029579624070805584
Davion,572,12482,0.0002947655917857281
Elliot,570,12482,0.00029373494286340034
Willie,569,12482,0.0002932196184022365
Ezra,567,12482,0.00029218896947990876
Roy,564,12482,0.0002906429960964172
Terrance,563,12482,0.0002901276716352533
Declan,562,12482,0.00028961234717408946
Sam,559,12482,0.0002880663737905979
Adan,556,12482,0.0002865204004071063
Gerald,556,12482,0.0002865204004071063
Bennett,555,12482,0.00028600507594594244
Reid,551,12482,0.000283943778101287
Jermaine,550,12482,0.00028342845364012314
Kenny,550,12482,0.00028342845364012314
Noel,548,12482,0.0002823978047177954
Uriel,548,12482,0.0002823978047177954
Steve,544,12482,0.00028033650687314
Felipe,544,12482,0.00028033650687314
Tyrese,543,12482,0.0002798211824119761
Nathanael,539,12482,0.0002777598845673207
Tate,535,12482,0.00027569858672266525
Dane,534,12482,0.0002751832622615014
Kristian,533,12482,0.0002746679378003375
Alvin,528,12482,0.0002720913154945182
Emiliano,528,12482,0.0002720913154945182
Solomon,526,12482,0.0002710606665721905
Kendall,524,12482,0.0002700300176498628
Tomas,523,12482,0.00026951469318869893
Noe,517,12482,0.00026642274642171577
Triston,516,12482,0.0002659074219605519
Aden,514,12482,0.0002648767730382242
Bruce,510,12482,0.00026281547519356875
Moses,509,12482,0.0002623001507324049
Wilson,509,12482,0.0002623001507324049
Todd,508,12482,0.00026178482627124103
Franklin,507,12482,0.00026126950181007717
Cyrus,506,12482,0.0002607541773489133
Amari,505,12482,0.00026023885288774945
Terrell,503,12482,0.00025920820396542173
Rylan,500,12482,0.00025766223058193015
Toby,500,12482,0.00025766223058193015
Landen,497,12482,0.00025611625719843857
Allan,495,12482,0.00025508560827611085
Darian,487,12482,0.00025096301258679997
Rogelio,487,12482,0.00025096301258679997
Hudson,484,12482,0.0002494170392033084
Cedric,481,12482,0.0002478710658198168
Maximilian,481,12482,0.0002478710658198168
Asher,478,12482,0.00024632509243632523
Jasper,478,12482,0.00024632509243632523
Jaquan,476,12482,0.0002452944435139975
Byron,473,12482,0.0002437484701305059
Tristin,472,12482,0.00024323314566934205
Stanley,472,12482,0.00024323314566934205
Jerome,472,12482,0.00024323314566934205
Duncan,472,12482,0.00024323314566934205
Leon,471,12482,0.0002427178212081782
Kendrick,469,12482,0.00024168717228585047
Alfonso,468,12482,0.0002411718478246866
Reed,468,12482,0.0002411718478246866
Dale,466,12482,0.0002401411989023589
Joaquin,466,12482,0.0002401411989023589
Francis,464,12482,0.00023911054998003117
Dayton,463,12482,0.0002385952255188673
Sawyer,463,12482,0.0002385952255188673
Coby,462,12482,0.00023807990105770345
Marquis,456,12482,0.0002349879542907203
Kayden,454,12482,0.00023395730536839257
Beau,452,12482,0.00023292665644606485
Mohamed,452,12482,0.00023292665644606485
Rodolfo,452,12482,0.00023292665644606485
Ramiro,451,12482,0.000232411331984901
Tyrone,451,12482,0.000232411331984901
Ahmed,448,12482,0.0002308653586014094
Joey,448,12482,0.0002308653586014094
Deven,447,12482,0.00023035003414024555
Johan,447,12482,0.00023035003414024555
Marlon,447,12482,0.00023035003414024555
Randall,443,12482,0.0002282887362955901
Ariel,441,12482,0.0002272580873732624
Devan,441,12482,0.0002272580873732624
Braydon,439,12482,0.00022622743845093467
Lee,439,12482,0.00022622743845093467
Pierce,438,12482,0.0002257121139897708
Harry,437,12482,0.00022519678952860695
Rohan,437,12482,0.00022519678952860695
Trace,437,12482,0.00022519678952860695
Gilberto,434,12482,0.00022365081614511537
Alonzo,433,12482,0.0002231354916839515
Luca,430,12482,0.00022158951830045993
Jaydon,430,12482,0.00022158951830045993
Kaiden,428,12482,0.0002205588693781322
Warren,427,12482,0.00022004354491696835
Jamie,425,12482,0.00021901289599464063
Ross,425,12482,0.00021901289599464063
Tobias,424,12482,0.00021849757153347677
Jude,423,12482,0.00021798224707231291
Mohammad,422,12482,0.00021746692261114905
Zander,420,12482,0.00021643627368882133
Omarion,418,12482,0.00021540562476649361
Tyrell,418,12482,0.00021540562476649361
Rolando,417,12482,0.00021489030030532975
Wayne,417,12482,0.00021489030030532975
Elliott,417,12482,0.00021489030030532975
Wade,414,12482,0.00021334432692183817
Easton,413,12482,0.00021282900246067432
Jayce,409,12482,0.00021076770461601885
Xander,408,12482,0.000210252380154855
Leonel,407,12482,0.00020973705569369113
Ulises,407,12482,0.00020973705569369113
Ben,406,12482,0.00020922173123252727
Mekhi,406,12482,0.00020922173123252727
Darrell,405,12482,0.0002087064067713634
Eugene,405,12482,0.0002087064067713634
Will,403,12482,0.0002076757578490357
Addison,401,12482,0.00020664510892670797
Isaias,401,12482,0.00020664510892670797
Ronnie,401,12482,0.00020664510892670797
Jordon,400,12482,0.0002061297844655441
Coleman,399,12482,0.00020561446000438025
Jarod,399,12482,0.00020561446000438025
Kieran,399,12482,0.00020561446000438025
Vicente,399,12482,0.00020561446000438025
Gunnar,398,12482,0.0002050991355432164
Ezequiel,397,12482,0.00020458381108205253
Terrence,397,12482,0.00020458381108205253
Leonard,396,12482,0.00020406848662088867
Deshawn,396,12482,0.00020406848662088867
Colten,395,12482,0.0002035531621597248
Rudy,395,12482,0.0002035531621597248
Izaiah,394,12482,0.00020303783769856095
Jamari,388,12482,0.0001999458909315778
Romeo,388,12482,0.0001999458909315778
Adolfo,387,12482,0.00019943056647041393
Savion,386,12482,0.00019891524200925007
Kolton,385,12482,0.0001983999175480862
Mohammed,385,12482,0.0001983999175480862
Garret,383,12482,0.0001973692686257585
Tyree,383,12482,0.0001973692686257585
Neil,381,12482,0.00019633861970343077
Sage,380,12482,0.0001958232952422669
Alvaro,378,12482,0.0001947926463199392
Dominique,378,12482,0.0001947926463199392
Dominik,377,12482,0.00019427732185877533
Koby,377,12482,0.00019427732185877533
Ray,376,12482,0.00019376199739761147
Jaxson,373,12482,0.0001922160240141199
Efrain,372,12482,0.00019170069955295603
Brennen,367,12482,0.00018912407724713673
Orion,367,12482,0.00018912407724713673
Jaron,365,12482,0.00018809342832480901
Maximiliano,365,12482,0.00018809342832480901
Keenan,364,12482,0.00018757810386364515
Harold,363,12482,0.0001870627794024813
Sterling,357,12482,0.00018397083263549814
Everett,354,12482,0.00018242485925200656
Ernest,352,12482,0.00018139421032967884
Gilbert,351,12482,0.00018087888586851498
Davon,350,12482,0.00018036356140735112
Lewis,350,12482,0.00018036356140735112
Humberto,348,12482,0.00017933291248502337
Mike,342,12482,0.0001762409657180402
Salvatore,342,12482,0.0001762409657180402
Titus,342,12482,0.0001762409657180402
Rashad,341,12482,0.00017572564125687635
Agustin,339,12482,0.00017469499233454863
Donte,338,12482,0.00017417966787338477
Elisha,336,12482,0.00017314901895105705
Jett,335,12482,0.0001726336944898932
Yahir,334,12482,0.00017211837002872933
Brice,333,12482,0.00017160304556756547
Darryl,332,12482,0.0001710877211064016
Dashawn,331,12482,0.00017057239664523775
Julien,330,12482,0.0001700570721840739
Karl,330,12482,0.0001700570721840739
Lincoln,329,12482,0.00016954174772291003
River,329,12482,0.00016954174772291003
Kole,327,12482,0.0001685110988005823
Darien,327,12482,0.0001685110988005823
Grady,325,12482,0.0001674804498782546
Dwayne,323,12482,0.00016644980095592687
Phoenix,321,12482,0.00016541915203359915
Glenn,320,12482,0.0001649038275724353
Jamar,320,12482,0.0001649038275724353
Cullen,318,12482,0.00016387317865010757
Jameson,318,12482,0.00016387317865010757
Kadin,318,12482,0.00016387317865010757
Kareem,316,12482,0.00016284252972777985
Keon,316,12482,0.00016284252972777985
Jairo,316,12482,0.00016284252972777985
Alonso,316,12482,0.00016284252972777985
Antoine,315,12482,0.000162327205266616
Elvis,315,12482,0.000162327205266616
Jair,315,12482,0.000162327205266616
Quintin,314,12482,0.00016181188080545213
Ralph,312,12482,0.00016078123188312441
Davin,311,12482,0.00016026590742196055
Devonte,311,12482,0.00016026590742196055
Junior,311,12482,0.00016026590742196055
Moshe,311,12482,0.00016026590742196055
Nathanial,307,12482,0.00015820460957730511
Cristopher,306,12482,0.00015768928511614126
Gunner,305,12482,0.0001571739606549774
Roderick,305,12482,0.0001571739606549774
Ignacio,305,12482,0.0001571739606549774
Kane,304,12482,0.00015665863619381354
Aron,302,12482,0.00015562798727148582
Cruz,302,12482,0.00015562798727148582
Freddy,302,12482,0.00015562798727148582
Keshawn,301,12482,0.00015511266281032196
Jamison,298,12482,0.00015356668942683038
Justus,297,12482,0.00015305136496566652
Irvin,297,12482,0.00015305136496566652
Judah,295,12482,0.0001520207160433388
Talon,295,12482,0.0001520207160433388
Shamar,292,12482,0.00015047474265984722
Anton,290,12482,0.0001494440937375195
Jagger,288,12482,0.00014841344481519178
Markus,288,12482,0.00014841344481519178
Nehemiah,288,12482,0.00014841344481519178
Kamron,286,12482,0.00014738279589286406
Zechariah,285,12482,0.00014686747143170017
Ibrahim,284,12482,0.0001463521469705363
Muhammad,284,12482,0.0001463521469705363
Derick,284,12482,0.0001463521469705363
Alfred,284,12482,0.0001463521469705363
Garrison,283,12482,0.00014583682250937245
Stefan,283,12482,0.00014583682250937245
Marquise,282,12482,0.0001453214980482086
Anderson,281,12482,0.00014480617358704473
August,281,12482,0.00014480617358704473
Devyn,281,12482,0.00014480617358704473
Nigel,280,12482,0.00014429084912588087
Daquan,279,12482,0.000143775524664717
Rhett,279,12482,0.000143775524664717
Kurt,278,12482,0.00014326020020355315
Reynaldo,276,12482,0.00014222955128122543
Asa,276,12482,0.00014222955128122543
Gordon,275,12482,0.00014171422682006157
Heath,275,12482,0.00014171422682006157
Keyshawn,275,12482,0.00014171422682006157
Josh,274,12482,0.0001411989023588977
Sidney,274,12482,0.0001411989023588977
Donavan,270,12482,0.00013913760451424227
Karson,270,12482,0.00013913760451424227
Kellen,270,12482,0.00013913760451424227
Raphael,270,12482,0.00013913760451424227
Caiden,269,12482,0.0001386222800530784
Jarred,267,12482,0.0001375916311307507
Zakary,266,12482,0.00013707630666958683
Alijah,266,12482,0.00013707630666958683
Howard,265,12482,0.00013656098220842297
Porter,265,12482,0.00013656098220842297
Sheldon,265,12482,0.00013656098220842297
Octavio,264,12482,0.0001360456577472591
Rigoberto,264,12482,0.0001360456577472591
Layne,263,12482,0.00013553033328609525
Clarence,262,12482,0.0001350150088249314
Darnell,262,12482,0.0001350150088249314
Deon,262,12482,0.0001350150088249314
Jean,261,12482,0.00013449968436376753
Milton,259,12482,0.00013346903544143981
Misael,258,12482,0.00013295371098027595
Rory,258,12482,0.00013295371098027595
